NCT_ID,Erectile,Erectile_quote,Erectile_summary
NCT02919436,0,,
NCT03657472,0,,
NCT05186129,0,,
NCT02209805,0,,
NCT00045227,0,,
NCT00075192,0,,
NCT03655522,0,,
NCT00004635,0,,
NCT04343547,0,,
NCT01096485,0,,
NCT00003645,0,,
NCT02918968,0,,
NCT00133354,0,,
NCT00913887,0,,
NCT02918266,0,,
NCT00080808,1,This randomized phase II trial is studying nerve grafting and standard therapy to see how well they work compared to standard therapy alone in treating erectile dysfunction in patients undergoing nerve-sparing radical prostatectomy for localized prostate cancer.,"The trial is focused on evaluating the effectiveness of nerve grafting and standard erectile dysfunction therapy in patients undergoing nerve-sparing radical prostatectomy for localized prostate cancer. The primary aim is to treat erectile dysfunction, making it directly relevant to the condition."
NCT02355639,0,,
NCT03517033,0,,
NCT03651466,0,,
NCT02224079,0,,
NCT00913965,0,,
NCT01106469,0,,
NCT01105299,0,,
NCT00147628,1,To evaluate the effectiveness of sildenafil on erectile function and intercourse satisfaction in men with ED as well as to validate the new Sexual Experience Questionnaire which incorporates functional and emotional elements of a man's sexual experience into one comprehensive questionnaire.,The trial is focused on evaluating the effectiveness of sildenafil on erectile function and intercourse satisfaction in men with erectile dysfunction (ED).
NCT02229773,0,,
NCT00048659,0,,
NCT00635804,0,,
NCT00043212,0,,
NCT06144684,0,,
NCT01025791,0,,
NCT01115985,0,,
NCT00050297,0,,
NCT01118559,0,,
NCT01929512,0,,
NCT00044226,0,,
NCT01125657,0,,
NCT01220817,0,,
NCT03650608,0,,
NCT02348307,0,,
NCT01925300,0,,
NCT03648346,0,,
NCT03335254,0,,"The trial is focused on evaluating the dose-response, efficacy, safety, and tolerability of TSX-011 (Testosterone Undecanoate) in hypogonadal males. It does not specifically focus on erectile dysfunction or male impotence."
NCT00161434,0,,
NCT03740373,0,,
NCT01227603,0,,
NCT02169895,0,,
NCT03509545,0,,
NCT00045123,0,,
NCT02304211,0,,
NCT05283694,0,,
NCT02327247,0,,
NCT00166426,0,,
NCT04463173,0,,
NCT01131897,0,,
NCT03032315,0,,
NCT00169585,0,,
NCT01128855,0,,
NCT01232049,0,,
NCT02317861,0,,
NCT02313727,0,,
NCT01133457,0,,
NCT01230645,0,,
NCT00176293,0,,
NCT00953225,0,,
NCT00467987,0,,
NCT00177619,0,,
NCT00940901,0,,"The trial is focused on the treatment of priapism in men with sickle cell anemia using sildenafil. Although sildenafil is a drug used for erectile dysfunction, the study is not focused on erectile dysfunction itself but rather on priapism, a condition involving prolonged penile erection."
NCT03618160,0,,
NCT00181558,0,,
NCT04476719,0,,
NCT03611608,0,,
NCT00183040,0,,
NCT01620515,0,,
NCT02264093,0,,
NCT01491971,0,,
NCT02264171,0,,
NCT02265653,0,,
NCT02266511,0,,
NCT02268149,0,,
NCT02259790,0,,
NCT02924155,0,,
NCT04300010,0,,
NCT00190060,0,,"The study focuses on the effects of testosterone on muscle function, physical performance, body composition, and quality of life in frail elderly men. There is no mention of erectile dysfunction or male impotence as a primary focus of the study."
NCT03802864,0,,
NCT00799617,0,,
NCT00799383,0,,
NCT00887432,0,,
NCT00891709,0,,
NCT01926548,0,,
NCT02757144,0,,
NCT00194467,0,,
NCT00194623,0,,
NCT00060476,0,,
NCT03010267,0,,
NCT00892489,0,,
NCT00980174,0,,
NCT01139515,0,,
NCT02751294,0,,
NCT04220502,0,,
NCT00902473,0,,
NCT00918983,0,,
NCT00887198,0,,
NCT01663740,0,,
NCT02962258,0,,
NCT02602275,0,,
NCT05068466,0,,
NCT01260129,0,,
NCT04125056,0,,
NCT03887871,0,,
NCT01260753,0,,
NCT02824874,0,,
NCT03495739,0,,
NCT00229918,0,,
NCT02744820,0,,
NCT01352507,1,"The primary objective of this study is to evaluate whether, after two 8-week treatment periods, male patients with erectile dysfunction (ED) in China prefer 20 milligram (mg) tadalafil or 100 mg sildenafil.","This clinical trial is focused on evaluating the preferences of male patients with erectile dysfunction (ED) in China for two different treatments, tadalafil and sildenafil. The study's primary objective and inclusion criteria specifically target individuals with ED, making it clear that the trial is centered on this condition."
NCT02962336,0,,
NCT03881787,0,,
NCT02817932,0,,
NCT01155921,0,,
NCT02962531,0,,
NCT03707990,0,,
NCT02527083,0,,
NCT01267071,0,,
NCT00064649,0,,
NCT01160991,0,,
NCT01161927,0,,
NCT01267383,0,,
NCT00236002,0,,
NCT01156779,0,,The trial is focused on evaluating the safety and pharmacokinetics/pharmacodynamics of DA-3091 in healthy male subjects. There is no mention of erectile dysfunction or male impotence as a focus of the study.
NCT01917916,0,,
NCT03483259,0,,
NCT01280175,0,,
NCT04390334,0,,
NCT00076440,0,,
NCT02948582,0,,
NCT02259868,0,,
NCT02739672,0,,
NCT02961829,0,,
NCT00239317,0,,
NCT00379756,1,"A Randomized, Double-blind, Placebo-controlled, Parallel-group, Study Evaluating the Efficacy, Safety, and Duration of Erection of Flexible-dose Vardenafil Administered for 12 Weeks Compared to Placebo in Subjects With Erectile Dysfunction and Dyslipidemia","The trial is focused on evaluating the efficacy, safety, and duration of erection of Vardenafil in subjects with erectile dysfunction and dyslipidemia. The inclusion criteria specifically mention males with ED for more than six months, and the study involves measuring erection duration and success of intercourse attempts."
NCT01283841,0,,
NCT00378976,0,,
NCT01283919,0,,
NCT05525780,0,,
NCT01996852,1,This is a research study of erectile dysfunction (ED) in men diagnosed with prostate cancer.,The trial is focused on treating erectile dysfunction in men who have been diagnosed with prostate cancer. The study aims to test a new treatment that combines cognitive-behavioral intervention with medication and a vacuum constrictive device specifically to address ED.
NCT00809458,0,,
NCT00243646,0,,
NCT00244309,0,,
NCT03070886,0,,
NCT02259946,0,,
NCT01173549,0,,
NCT01353898,0,,
NCT01286571,0,,
NCT01176201,0,,
NCT00457457,1,"to assess if UK-369,003 has improved their urinary symptoms and erectile function","The trial is focused on assessing the efficacy and safety of UK-369,003 in treating men with lower urinary tract symptoms (LUTS) and explicitly mentions evaluating improvements in erectile function, indicating a direct focus on erectile dysfunction."
NCT00249730,1,"To evaluate the efficacy of Viagra dose titration to 100mg versus 50mg in men with erectile dysfunction, based on responses to the IIEF questionnaire as measured at the beginning and at the end of double blind treatment, comparing the group titrated to 100mg vs. the group maintained on 50mg.","The trial is focused on evaluating the efficacy of different doses of Viagra specifically for men with erectile dysfunction, as indicated by the study's objective and inclusion criteria."
NCT02805374,0,,
NCT05777109,0,,
NCT01149733,0,,
NCT00255268,0,,
NCT00070733,0,,
NCT02696616,0,,
NCT00072215,0,,
NCT01202071,0,,
NCT04467203,0,,
NCT00060398,0,,
NCT00027859,0,,
NCT00002596,0,,
NCT03542344,0,,
NCT03297398,0,,
NCT03293654,0,,
NCT00608699,0,,
NCT02725086,0,,
NCT01207089,0,,
NCT00274417,0,,
NCT02171195,0,,
NCT04686916,1,"A Randomised, Double-Blind, Placebo-Controlled, Crossover Trial Studying the Efficacy and Safety of IP2018 in Young, Depressed, Erectile Dysfunction (ED) Patients","The trial is specifically focused on studying the efficacy and safety of IP2018 in patients with erectile dysfunction (ED), as indicated by the title and inclusion criteria which require a diagnosis of ED."
NCT02169479,0,,
NCT00939133,0,,
NCT02289599,0,,
NCT02260024,0,,
NCT02715024,0,,
NCT00282607,1,"The purpose of this study will be to evaluate the clinical efficacy and safety of DA-8159, an orally administered, potent and selective inhibitor of PDE5, versus placebo for the treatment of subjects with erectile dysfunction (ED).",This trial is focused on evaluating the safety and efficacy of DA-8159 specifically for the treatment of erectile dysfunction in male subjects.
NCT02049190,0,,
NCT02049268,0,,
NCT04774874,0,,
NCT00111462,0,,
NCT00287833,0,,
NCT00111618,0,,
NCT01679613,0,,
NCT00399464,0,,
NCT03787017,0,,
NCT00290134,0,,
NCT03785613,0,,
NCT02056600,0,,
NCT01309425,0,,
NCT01603407,0,,
NCT00119769,0,,
NCT00086736,0,,
NCT00292435,0,,
NCT02523391,0,,
NCT00080678,0,,
NCT02312297,0,,
NCT00302263,0,,
NCT02312609,0,,
NCT00668642,0,,
NCT01322451,0,,
NCT03753477,0,,
NCT00304213,0,,
NCT02064556,0,,
NCT06262477,0,,
NCT02694354,0,,
NCT02224846,1,"The purpose of this study is to evaluate the safety and effectiveness of the study drug, taken once daily, known as tadalafil in Chinese participants with erectile dysfunction (ED).",The trial is focused on evaluating the safety and effectiveness of tadalafil specifically for the treatment of erectile dysfunction in Chinese men.
NCT05869682,0,,
NCT04255979,0,,
NCT06164431,0,,
NCT02712372,0,,
NCT00004450,0,,
NCT00089856,0,,
NCT00297544,1,We are investigating the chronic effect of daily assumption of Viagra on the blood vessels function in patients with impotence.,"The study is focused on the effect of Viagra on blood vessel function specifically in patients with impotence, indicating a direct relation to erectile dysfunction."
NCT00122226,0,,
NCT05605964,0,,
NCT02707224,0,,
NCT00951847,0,,
NCT01272583,0,,
NCT01342549,0,,
NCT04770194,0,,
NCT04594018,0,,
NCT01111331,0,,
NCT02320409,0,,
NCT03754959,0,,
NCT02068690,0,,
NCT05681845,0,,
NCT02072278,0,,
NCT01323595,0,,
NCT02070796,0,,
NCT01431391,0,,
NCT01325311,0,,
NCT01562457,0,,
NCT00637871,0,,
NCT01084499,0,,
NCT02537457,0,,
NCT02076178,0,,
NCT05337267,0,,
NCT01897844,0,,
NCT04869228,0,,
NCT01894958,0,,
NCT04652700,0,,
NCT04587908,0,,
NCT04640012,0,,
NCT02250976,0,,
NCT02763800,0,,
NCT03464227,0,,
NCT03971539,0,,
NCT02108288,0,,
NCT02659683,0,,
NCT03468725,0,,
NCT03056638,0,,
NCT01222091,0,,
NCT01161563,0,,
NCT02677051,0,,
NCT02331277,0,,
NCT00314782,0,,
NCT04214808,0,,
NCT02117830,0,,
NCT03195088,0,,
NCT00615576,0,,
NCT03349723,0,,
NCT02557139,0,,
NCT03461081,0,,
NCT05320406,0,,
NCT05299073,0,,
NCT00400335,0,,
NCT06147908,0,,
NCT02745860,0,,
NCT00085826,0,,
NCT03875001,0,,
NCT00124566,0,,
NCT02695004,0,,
NCT03441815,0,,
NCT00087659,0,,
NCT02965274,0,,
NCT02656173,0,,
NCT03444467,0,,
NCT05202912,0,,
NCT00636740,0,,
NCT04419493,0,,
NCT02712944,0,,
NCT05219838,0,,
NCT02710994,0,,
NCT05940506,0,,
NCT01575418,0,,
NCT00544076,1,RATIONALE: Sildenafil citrate and alprostadil may help patients who have undergone prostatectomy for prostate cancer to recover from erectile dysfunction.,"The trial is focused on the recovery of erectile dysfunction in men who have undergone prostatectomy for prostate cancer, using sildenafil citrate and alprostadil as interventions."
NCT01575587,0,,
NCT04090528,0,,
NCT01576029,0,,
NCT00556478,0,,
NCT02042807,0,,
NCT00440180,0,,
NCT03430999,0,,
NCT03813992,1,"To demonstrate the efficacy of various doses of MED2005 versus placebo in male patients with clinically diagnosed erectile dysfunction, and to evaluate the long-term efficacy and safety (12 months) of MED2005.","The trial is focused on demonstrating the efficacy and safety of MED2005 for the treatment of erectile dysfunction in male patients, as indicated by the explicit mention of erectile dysfunction in the study's objective."
NCT01496131,0,,
NCT02136784,0,,
NCT00859781,0,,
NCT01540825,0,,
NCT00668109,1,"A Randomized, Open-label, Multi-center, Parallel Group Study to Investigate the Efficacy and Safety of Vardenafil in Comparison to Tadalafil in Males With Erectile Dysfunction and a Diagnosis of Diabetes, Hypertension or Hyperlipidemia","The trial is focused on investigating the efficacy and safety of vardenafil in comparison to tadalafil specifically in males with erectile dysfunction, making it directly related to erectile dysfunction."
NCT00333112,0,,
NCT00670215,0,,
NCT00334360,0,,
NCT02134834,0,,
NCT00335179,0,,
NCT02482428,0,,
NCT01798628,0,,
NCT02253940,0,,
NCT00700076,0,,
NCT01310049,0,,
NCT05559554,0,,
NCT00572468,0,,
NCT02254174,0,,
NCT02141698,0,,
NCT00424034,0,,
NCT03007693,0,,
NCT03830528,0,,
NCT02142400,0,,
NCT02261116,0,,
NCT02254720,0,,
NCT00429754,0,,
NCT02155504,0,,
NCT01589263,0,,
NCT02766478,0,,
NCT02845037,0,,
NCT00431197,0,,
NCT01347086,0,,
NCT02247505,0,,"The study focuses on the pharmacokinetic interaction between tadalafil and tamsulosin in healthy male volunteers. Although tadalafil is a drug used for erectile dysfunction, the trial does not specifically study erectile dysfunction or male impotence."
NCT04351165,0,,
NCT02273479,0,,
NCT02685774,0,,
NCT03390647,0,,
NCT00622752,0,,
NCT02161432,0,,
NCT02161588,0,,
NCT02137538,0,,
NCT00116753,0,,
NCT01310673,0,,
NCT00619736,0,,
NCT04184466,0,,
NCT02998190,0,,
NCT02678520,0,,
NCT04182594,0,,
NCT00133224,0,,
NCT02675400,0,,
NCT00103337,0,,
NCT02165098,0,,
NCT04033458,0,,
NCT02171494,0,,
NCT02670018,0,,
NCT01294319,0,,
NCT02172196,0,,
NCT00434824,0,,
NCT02170636,0,,
NCT02170792,0,,
NCT00435448,0,,
NCT02175238,0,,
NCT00647712,0,,
NCT02173912,0,,
NCT00647868,0,,
NCT02182414,0,,
NCT00648336,0,,
NCT01272206,0,,
NCT02182960,0,,
NCT00138138,0,,
NCT01273532,0,,
NCT02183350,0,,
NCT02183506,0,,
NCT00440323,0,,
NCT00440440,0,,
NCT02662452,0,,
NCT00441532,0,,
NCT04636983,0,,
NCT02183662,0,,
NCT02178124,0,,
NCT00404586,0,,
NCT03278470,0,,
NCT02185846,0,,
NCT02185066,0,,
NCT02186002,0,,
NCT00108758,0,,
NCT00108797,0,,
NCT02273557,0,,
NCT02752048,0,,
NCT05316428,0,,
NCT00650052,0,,
NCT02190058,0,,
NCT00110669,0,,
NCT00456898,0,,
NCT01252745,0,,
NCT03802682,0,,
NCT02730169,0,,
NCT02199197,0,,
NCT05303961,0,,
NCT00776594,0,,
NCT02208856,0,,
NCT02208934,0,,
NCT06006598,0,,
NCT02209714,0,,
NCT06213077,1,To Determine the Potentiating Effects of Berkeley Life Foundation Nitric Oxide Capsules in Supporting Healthy Sexual Function in Men on an Existing Treatment Plan But Who Are Experiencing Occasional Unsatisfactory Erections.,"The trial is focused on supporting healthy sexual function in men who are experiencing occasional unsatisfactory erections, indicating a direct study of erectile dysfunction."
NCT05716919,0,,
NCT02205190,0,,
NCT02221726,0,,The trial is focused on evaluating the adhesive quality of placebo transdermal systems and does not study an intervention related to erectile dysfunction or male impotence.
NCT05833906,0,,
NCT02222974,0,,
NCT02225626,0,,
NCT05945888,0,,
NCT02227030,0,,
NCT03887936,0,,
NCT00444418,0,,
NCT03777319,0,,
NCT02229838,0,,
NCT02262598,0,,
NCT02233972,0,,
NCT01337596,0,,
NCT00802412,0,,
NCT04331704,0,,
NCT00449254,0,,
NCT00449917,0,,
NCT01275365,0,,
NCT00450229,0,,
NCT02265640,0,,
NCT02264080,0,,
NCT02266498,0,,
NCT00461968,0,,
NCT00819156,0,,
NCT02266966,0,,
NCT00818623,0,,
NCT01092845,0,,
NCT00116571,0,,
NCT00652704,0,,
NCT02268604,0,,
NCT02268136,0,,
NCT01654380,0,,
NCT00117377,0,,
NCT02268760,0,,
NCT02652936,0,,
NCT02268838,0,,
NCT02502721,0,,
NCT03343327,0,,
NCT04240223,0,,
NCT02821871,0,,
NCT00479596,0,,
NCT00479908,0,,
NCT00945490,0,,
NCT04494373,0,,
NCT03102567,0,,
NCT01241032,0,,"The study investigates the effects of alcohol on the pharmacokinetics of Udenafil in healthy male volunteers. Although Udenafil is a drug used for erectile dysfunction, the focus of this study is on the interaction with alcohol, not on erectile dysfunction itself."
NCT00835666,0,,
NCT02490787,0,,
NCT02811731,0,,
NCT02811809,0,,
NCT03214874,0,,
NCT04621318,0,,
NCT04184492,0,,
NCT02726113,0,,
NCT00770848,0,,
NCT02803073,0,,
NCT00493987,0,,
NCT05484167,1,"To determine if testosterone deficient men who are using daily Tadalafil (a phosphodiesterase-5 Inhibitor), will have a significant improvement in erectile function and satisfaction with erectile dysfunction treatment when using on-demand Testosterone Nasal Gel (TNG) prior to sexual activity compared to placebo.",The trial is focused on evaluating the improvement in erectile function and satisfaction with erectile dysfunction treatment in testosterone deficient men using on-demand Testosterone Nasal Gel (TNG) compared to placebo.
NCT03211052,0,,
NCT00495274,0,,
NCT02801981,0,,
NCT01103011,0,,
NCT00730990,0,,
NCT03210272,0,,
NCT04470843,0,,
NCT00030901,0,,
NCT02468713,0,,
NCT01726088,0,,
NCT00004124,0,,
NCT03408470,0,,
NCT00766324,0,,
NCT01728740,0,,
NCT01246219,0,,
NCT00546637,0,,
NCT03372239,0,,
NCT02634528,0,,
NCT03371849,0,,
NCT02281786,0,,
NCT00655590,1,Healthy male subjects or men with ED aged 25 - 64,"The trial is focused on assessing the effect of daily treatment of vardenafil or sildenafil on sperm function in men, including those with erectile dysfunction (ED). The inclusion criteria specifically mention men with ED, indicating that the study is directly related to erectile dysfunction."
NCT00598312,0,,
NCT00147654,0,,
NCT00691899,0,,
NCT00964249,0,,
NCT00959101,0,,
NCT00964405,0,,
NCT01338350,0,,
NCT00560482,0,,
NCT01725620,0,,
NCT00450970,0,,
NCT00131183,0,,
NCT03364985,0,,
NCT02713789,1,"To evaluate the safety and efficacy of a single intracavernous injection of hMaxi K (8000 µg and 16000 µg) or placebo upon penile rigidity or erection in males with erectile dysfunction longer than six months that is attributable to an underlying, stable medical condition.","The trial is focused on evaluating the safety and efficacy of an intervention specifically for erectile dysfunction, as indicated by the study's objective to assess penile rigidity or erection in males diagnosed with erectile dysfunction."
NCT06320067,0,,
NCT02518607,0,,
NCT00141492,0,,
NCT01244035,0,,
NCT02249117,0,,
NCT03348527,0,,
NCT00136487,0,,
NCT00137072,1,"Multicenter, Randomized, Double-Blind, Placebo-Controlled, Fixed-Dose Parallel Study of Men With Mild to Moderate Erectile Dysfunction to Evaluate the Efficacy of Viagra 8 Hours Post-Dose","The trial is specifically focused on evaluating the efficacy of Viagra in men with mild to moderate erectile dysfunction, as indicated by the study title and inclusion criteria."
NCT00159900,1,"The study objective is to evaluate the effect that sildenafil citrate has on the hardness of erections in males with erectile dysfunction, based on subject responses to question 5 on the Event Log (hardness of erection) as measured at the end of double blind treatment (week 6).","The trial is focused on evaluating the effect of sildenafil citrate on the hardness of erections in males with erectile dysfunction, as confirmed by the study objective and inclusion criteria."
NCT03346187,0,,
NCT03248713,0,,
NCT02245490,0,,
NCT02515955,0,,
NCT01620593,0,,
NCT00161304,0,,
NCT00139451,0,,
NCT04727021,0,,
NCT05857878,0,,
NCT02955472,0,,
NCT02494349,0,,
NCT05515978,0,,
NCT00975650,0,,
NCT04511611,0,,
NCT06211283,0,,
NCT03016520,0,,
NCT00143117,0,,
NCT06065436,0,,
NCT05903859,0
NCT02276365,0,,
NCT02171234,0,,
NCT05587699,0,,
NCT00156780,0,,
NCT02174510,0,,
NCT02439216,0,,
NCT02276677,0,,
NCT04915846,0,,
NCT05307614,0,,
NCT06260007,0,,
NCT06096870,0,,
NCT01171118,0,,
NCT06051890,0,,
NCT01407263,0,,
NCT04689828,0,,
NCT01187498,0,,
NCT01191320,0,,
NCT02512575,0,,
NCT01203644,0,,
NCT01220726,0,,
NCT04658849,0,,
NCT05688124,0,,
NCT04850118,0,,
NCT06097390,0,,
NCT02379390,0,,
NCT03780075,0,,
NCT04300855,0,,
NCT00364455,0,,
NCT01577693,0,,
NCT01577953,0,,
NCT01248416,0,,
NCT01750931,0,,
NCT01763333,0,,
NCT02975934,0,,
NCT05275010,0,,
NCT01777217,0,,
NCT05232279,1,"Effect of Testofen on Erectile Function in an Adult Male Population - A Double Blind, Randomised Controlled Trial.","The trial is specifically designed to monitor erectile function symptom severity and the effect Testofen may have on improving erectile function, sexual function, and quality of life in males with reduced erectile function."
NCT02294461,0,,
NCT01373450,0,,
NCT01332578,0,,
NCT03590613,0,,
NCT02685267,0,,
NCT02793557,0,,
NCT00959335,0,,
NCT04849299,0,,
NCT02401230,0,,
NCT02645253,0,,
NCT05100654,1,Males aged 35 to 90 yo with no racial or ethnic restrictions and a diagnosis of erectile dysfunction.,The trial is focused on determining the effectiveness of additional antibiotics in reducing penile prosthesis infection specifically for patients diagnosed with erectile dysfunction.
NCT05053152,0,,
NCT05050084,0,,
NCT03240445,0,,
NCT04513717,0,,
NCT04419402,0,,
NCT04832139,0,,
NCT04381832,0,,
NCT03319823,0,,
NCT04301765,0,,
NCT03221569,0,,
NCT04134260,0,,
NCT04037254,0,,
NCT02772783,0,,
NCT03317717,0,,
NCT03220399,0,,
NCT01568528,0,,
NCT02489435,0,,
NCT03899077,0,,
NCT03223519,0,,
NCT01462292,0,,
NCT02231931,0,,
NCT03199261,0,,
NCT00888459,0,,
NCT03201835,0,,
NCT06190899,0,,
NCT03198013,0,,
NCT02667938,1,The main objective of this study is to evaluate efficacy and safety of HCP1301 capsule in patients with Benign Prostatic Hyperplasia and Erectile Dysfunction,"The trial is specifically focused on evaluating the efficacy and safety of HCP1301 capsules in patients who have both Benign Prostatic Hyperplasia and Erectile Dysfunction, indicating a direct focus on erectile dysfunction."
NCT04232345,0,,
NCT04984707,0,,
NCT00645554,0,,
NCT00661596,1,The purpose of this national study was to determine if vardenafil is effective in treating impotent men (erectile dysfunction) and evaluate its influence in self-esteem and self-confidence.,This clinical study is focused on assessing the efficacy of vardenafil specifically for treating erectile dysfunction and its impact on self-esteem and self-confidence in men with this condition.
NCT02631642,0,,
NCT03936218,0,,
NCT02783183,0,,
NCT00979849,0,,
NCT01336244,0,,
NCT00975325,0,,
NCT00648596,1,"An International, Multicentre, Randomized, Parallel Group, Double Blind, Placebo Controlled, Flexible Dose Study to Evaluate Self-esteem and Relationships in Males With Erectile Dysfunction Treated With Sildenafil Citrate",The trial is focused on evaluating the effects of sildenafil citrate on self-esteem and relationships in males with erectile dysfunction. The study specifically targets men with a documented clinical diagnosis of erectile dysfunction and aims to measure improvements in erectile function and self-esteem.
NCT05517603,0,,
NCT05498610,0,,
NCT05374525,0,,
NCT05728671,0,,
NCT02665832,0,,
NCT02802501,0,,
NCT02869425,0,,
NCT01588418,0,,
NCT05091073,0,,
NCT01341392,0,,
NCT03063645,0,,
NCT03133468,0,,
NCT03298373,0,,
NCT00972673,0,,
NCT02247518,0,,
NCT00978367,0,,
NCT00972985,0,,
NCT03045861,0,,
NCT02219516,0,,
NCT04223960,0,,
NCT02283827,0,,
NCT01208155,0,,
NCT00582556,0,,
NCT05738993,0,,
NCT02438683,0,,
NCT02986529,0,,
NCT00405119,0,,
NCT00375765,0,,
NCT03325647,0,,
NCT03258515,0,,
NCT03937687,0,,
NCT02952937,0,,
NCT01958645,0,,
NCT00510406,0,,
NCT01122121,0,,
NCT03459391,0,,
NCT00511498,1,This study has been designed to determine if sildenafil taken nightly works better than sildenafil on as as needed basis for the return of erectile function.,"The trial is focused on determining the effectiveness of sildenafil in aiding the return of erectile function after nerve-sparing laparoscopic radical prostatectomy, which directly relates to erectile dysfunction."
NCT02579356,0,,
NCT03936907,0,,
NCT02952040,0,,
NCT02396147,0,,
NCT00671424,0,,
NCT01217905,0,,
NCT02071823,0,,
NCT02044367,0,,
NCT00665340,1,"This study was conducted to evaluate in adult men with erectile dysfunction (often called impotence), the effect of vardenafil HCl on the quality of their erections.","The trial is focused on evaluating the effect of vardenafil HCl on the quality of erections in men with erectile dysfunction, making it directly related to erectile dysfunction."
NCT03249311,0,,
NCT00665496,1,This purpose of the study was to evaluate the earliest time to onset of action in adults with erectile dysfunction (often called impotence).,"The study is focused on evaluating the onset of action of vardenafil in males with erectile dysfunction, making it directly related to erectile dysfunction."
NCT04939779,0,,
NCT05140512,0,,
NCT01766024,0,,
NCT03781375,0,,
NCT01225939,0,,
NCT01222897,0,,
NCT03150056,0,,
NCT02310906,0,,
NCT06129851,0,,
NCT00151515,0,,
NCT00166725,0,,
NCT03382509,0,,
NCT03383523,0,,
NCT05027230,0,,
NCT04632940,0,,
NCT00522808,0,,
NCT03395197,0,,
NCT02290210,0,,
NCT01251861,0,,
NCT03879122,0,,
NCT04150146,0,,
NCT00652730,0,,
NCT01874756,0,,
NCT00168051,0,,
NCT00672282,0,,
NCT00377793,1,"This study is being run at up to 50 study centers in Europe and South Africa to evaluate the use of vardenafil in adult men with erectile dysfunction (often called impotence), and their female partner's sexual quality of life.",The trial is focused on evaluating the use of vardenafil specifically for adult men with erectile dysfunction and its impact on their female partner's sexual quality of life. The primary aim is to study the effectiveness and safety of vardenafil in treating erectile dysfunction.
NCT00527137,0,,
NCT02695745,0,,
NCT02988362,0,,
NCT00539305,0,,
NCT00529750,0,,
NCT00990223,0,,
NCT00168519,0,,
NCT00719758,0,,
NCT04068532,0,,
NCT02749097,0,,
NCT05579327,0,,
NCT02944474,0,,
NCT00530452,0,,
NCT00174486,1,"Assessment of duration of action, safety & toleration of different formulations and doses of UK-369,003 and Cialis in patients with male erectile dysfunction.","The trial is focused on assessing the duration of action, safety, and toleration of different formulations and doses of UK-369,003 and Cialis specifically in patients with male erectile dysfunction."
NCT01353404,0,,
NCT01856361,0,,
NCT00146198,0,,
NCT02941042,0,,
NCT02289274,0,,
NCT01203371,0,,
NCT00991705,0,,
NCT01533753,0,,
NCT05722301,0,,
NCT02289430,0,,
NCT01692171,0,,
NCT05207761,0,,
NCT01225237,0,,
NCT03925051,0,,
NCT00955929,1,A Randomized Trial of Pharmacological Penile Rehabilitation in the Preservation of Erectile Function Following Bilateral Nerve-Sparing Radical Prostatectomy,"The trial is focused on the preservation and recovery of erectile function following a bilateral nerve-sparing radical prostatectomy. It aims to determine the best treatment plan for protecting and maximizing erectile function recovery, including the use of medications like Viagra, Levitra, and Cialis."
NCT03179631,0,,
NCT02938507,0,,
NCT00000189,0,,
NCT01952223,0,,
NCT01486628,0,,
NCT03447639,0,,
NCT03360903,0,,
NCT02730689,0,,
NCT02929264,0,,
NCT04862091,0,,
NCT02279862,0,,
NCT02927353,0,,
NCT03222401,0,,
NCT05079425,0,,
NCT03043521,0,,
NCT02505191,0,,
NCT02715401,0,,
NCT00694902,0,,
NCT00826514,0,,
NCT04807335,0,,
NCT01409200,0,,
NCT04426851,0,,
NCT02711423,0,,
NCT01002625,0,,
NCT04802967,0,,
NCT01228669,0,,
NCT02711189,0,,
NCT01348880,1,"The study will be conducted as a multi-center, randomized, double-blinded, placebo controlled, crossover design. The investigational drug (vardenafil ODT (Orally Disintegrating Tablet)/placebo) will be given as a single administration at a dose of 10 mg vardenafil ODT during Period 1 or 2; the blinded matching placebo will be given as a single administration during the opposing period... Special conditions for this study include the requirement that all subjects will be male, are between the ages of 65 and 80 years, and will have a diagnosis of erectile dysfunction (ED), as well as hypertension.","The trial is focused on evaluating the pharmacodynamic interaction between vardenafil ODT and Procardia XL in elderly male patients who have both hypertension and erectile dysfunction. The inclusion criteria specifically require a diagnosis of erectile dysfunction, making it a primary focus of the study."
NCT03922633,0,,
NCT01323465,0,,
NCT01322464,0,,
NCT02447393,0,,
NCT01007383,0,,
NCT02911870,0,,
NCT03918967,0,,
NCT00150761,0,,
NCT00382161,1,The purpose of the study is to determine the effect of fluvastatin on penile arterial blood flow and erectile function in patients with arteriogenic ED and cardiovascular risk factors.,"The trial is focused on studying the effect of fluvastatin on erectile function specifically in patients with arteriogenic erectile dysfunction, making it directly related to erectile dysfunction."
NCT00151073,0,,
NCT01230541,1,"Effect of Udenafil on Spermatogenesis: A Double-blind, Randomized, Placebo-controlled, Parallel-group Study Study of udenafil daily in subjects with mild or no erectile dysfunction to evaluate effects on semen characteristics.","The trial is focused on evaluating the effects of udenafil on semen characteristics in subjects with mild or no erectile dysfunction, indicating that erectile dysfunction is a primary focus of the study."
NCT00171639,0,,
NCT00164424,0,,
NCT01137799,0,,
NCT01133431,0,,
NCT01230619,0,,
NCT02306902,0,,
NCT04873063,0,,
NCT02307994,0,,
NCT02367105,0,,
