NCT_ID,Fertility,Fertility_quote,Fertility_summary
NCT02315131,0,,
NCT06116578,0,,
NCT01315314,0,,
NCT02491450,0,,
NCT00757731,0,,
NCT00757809,0,,
NCT06091865,0,,
NCT05116969,0,,
NCT06083753,0,,
NCT06069102,0
NCT02560155,0
NCT00232999,0,,
NCT00234845,0,,
NCT02211625,0,,
NCT05116345,0,,
NCT01305551,0,,
NCT00234923,0,,
NCT00234962,0,,
NCT00754143,0,,
NCT05266040,0,,
NCT06021457,0,,
NCT06008795,0,,
NCT00773747,0,,
NCT00784277,0,,
NCT05103878,0,,
NCT00682929,0,,
NCT06008197,0,,
NCT03307915,0,,
NCT05973747,0
NCT00758199,0,,
NCT00680745,0,,
NCT05428293,0,,
NCT04853407,0,,
NCT05953688,0,,
NCT00680121,0,,
NCT05945810,0,,
NCT05929066,0,,
NCT05911841,0,,
NCT00754689,0,,
NCT00260988,0,,
NCT00758277,0,,
NCT00584870,0,,
NCT00679341,0,,
NCT00679263,0,,
NCT03906721,0,,
NCT00680043,0,,
NCT05889741,0,,
NCT04096573,0,,
NCT03501277,0,,
NCT05850520,0,,
NCT05839652,0,,
NCT05826353,0,,
NCT03883945,0,,
NCT00682461,0,,
NCT04497883,0,,
NCT03756103,0,,
NCT00235274,0,,
NCT02587364,0,,
NCT03490903,0,,
NCT05795699,0,,
NCT05769946,0,,
NCT03367819,0,,
NCT01304303,0,,
NCT03326674,0,,
NCT02491060,0,,
NCT04781725,0,,
NCT01316900,0,,
NCT03499873,0,,
NCT04084184,0,,
NCT00235352,0,,
NCT00235469,0,,
NCT03722329,0,,
NCT03467971,0,,
NCT02002819,0,,
NCT00678795,0,,
NCT00235508,0,,
NCT03417687,0,,
NCT04767698,0,,
NCT02214433,0,,
NCT03057041,0,,
NCT03319420,0,,
NCT04555525,0,,
NCT04555486,0,,
NCT00908076,0,,
NCT04184323,1,"The current study is designed to investigate a small molecule inhibitor of SirT1, in the clinical setting of In Vitro Fertilization and Embryo Transfer.","The study focuses on improving endometrial receptivity and live pregnancy rates in the context of In Vitro Fertilization (IVF) and Embryo Transfer, which are directly related to fertility and conception."
NCT05712460,0,,
NCT04082000,0,,
NCT02664740,0,,
NCT02589236,0,,
NCT03830203,0,,
NCT00235781,0,,
NCT03467425,0,,
NCT05689047,0,,
NCT00678561,0
NCT04691180,0,,
NCT02886702,0,,
NCT04910165,0,,
NCT03498313,0,,
NCT01307046,0,,
NCT05630820,0,,
NCT02212795,0,,
NCT02586350,0,,
NCT00235820,0,,
NCT01305395,0,,
NCT03520231,0,,
NCT00235859,0,,
NCT02213029,1,Data from this study will inform the identification of the doses of epelsiban to be used in future in-vitro fertilization (IVF) clinical studies.,"The study investigates the pharmacokinetics and pharmacodynamics of epelsiban, with the goal of informing future IVF clinical studies. This indicates that the intervention is related to assisted reproductive techniques aimed at promoting fertility."
NCT02490436,0,,
NCT05625399,0,,
NCT00235898,0,,
NCT00235976,0,,
NCT00920660,0,,
NCT02903355,0,,
NCT02583464,0,,
NCT05592275,0,,
NCT03325192,0,,
NCT05556512,0,,
NCT05554406,0,,
NCT05540665,0,,
NCT00236015,0,,
NCT05514054,0,,
NCT05476939,0,,
NCT02651155,0,,
NCT00236054,0,,
NCT04479644,0,,
NCT01413399,0,,
NCT00674973,0,,
NCT00758433,0,,
NCT05468489,0,,
NCT05132413,0,,
NCT03466099,0,,
NCT00739674,0,,
NCT02582996,0,,
NCT00674817,0,,
NCT01306409,0,,
NCT00672633,0,,
NCT04075981,0,,
NCT02213653,0,,
NCT05431595,0,,
NCT02490202,0,,
NCT02486848,0,,
NCT00762099,0,,
NCT04552600,0,,
NCT04080206,0,,
NCT01334892,0,,
NCT00765921,0,,
NCT00672477,0,,
NCT02484508,0,,
NCT04906655,0,,
NCT00269022,0,,
NCT00674661,0,,
NCT00766545,0,,
NCT01306721,0,,
NCT05373355,0,,
NCT05132023,0,,
NCT04012957,0,,
NCT05125627,0,,
NCT05328908,0,,
NCT05327127,0,,
NCT05125549,0,,
NCT00767481,0,,
NCT00671931,0,,
NCT00767559,0,,
NCT00767715,0,,
NCT05273554,0,,
NCT03434119,0,,
NCT00762957,0,,
NCT01308593,0,,
NCT00759993,0,,
NCT00763347,0,,
NCT00261573,0,,
NCT05259527,0,,
NCT00767793,0,,
NCT04548427,0,,
NCT00760149,0,,
NCT00671853,0,,
NCT00768105,0,,
NCT00269061,0,,
NCT05247216,0,,
NCT03526848,0,,
NCT04546984,0,,
NCT00236366,0,,
NCT04893941,0,,
NCT01332552,0,,
NCT00092664,0,,
NCT00092586,0,,
NCT00236405,0,,
NCT00770445,0,,
NCT04077398,0,,
NCT00770835,0,,
NCT00090168,0,,
NCT00269217,0,,
NCT05130866,0,,
NCT04914221,0,,
NCT05124691,0,,
NCT05098470,0,,
NCT00236483,0,,
NCT05054036,0,,
NCT05038735,0,,
NCT00236522,0,,
NCT00261729,0,,
NCT03160560,0,,
NCT05030428,0,,
NCT01635088,0,,
NCT00236561,0,,
NCT01308047,0,,
NCT04992546,0,,
NCT00670449,0,,
NCT01332942,0,,
NCT04541485,0,,
NCT00236600,0,,
NCT00775125,0,,
NCT00269295,0,,
NCT00764439,0,,
NCT04541134,0,,
NCT00775359,0,,
NCT02618759,0,,
NCT00236639,0,,
NCT03777761,0,,
NCT04922333,0,,
NCT04908189,0
NCT04906980,0,,
NCT02557269,0,,
NCT01316861,0,,
NCT00236678,0,,
NCT00779181,0,,
NCT04874233,0,,
NCT00775905,0,,
NCT00776139,0,,
NCT00236717,0,,
NCT00236756,0,,
NCT04824092,0,,
NCT00269412,0,,
NCT00236795,0,,
NCT03709823,0,,
NCT00667875,0,,
NCT04540627,0,,
NCT00236834,0,,
NCT04396847,0,,
NCT00236873,0,,
NCT00236912,0,,
NCT00772395,0,,
NCT00667251,0,,
NCT00269568,0,,The study focuses on comparing the efficacy of two different administration schedules of mifepristone and misoprostol for medical abortion in women up to 63 days gestation. It does not involve interventions related to infertility or promoting fertility/conception.
NCT00776607,0
NCT00669903,0
NCT04882007,0,,
NCT04781543,0,,
NCT04885751,0,,
NCT03781739,0,,
NCT00262236,0,,
NCT03759392,0,,
NCT04722991,0,,
NCT02214979,0,,
NCT04880993,0,,
NCT03781115,0,,
NCT04658186,0,,
NCT03317236,0,,
NCT02727322,0,,
NCT04738175,0,,
NCT02483182,0,,
NCT00237497,0,,
NCT01338558,0,,
NCT04711187,0,,
NCT04676399,0,,
NCT04550195,0,,
NCT00416169,0,,
NCT02485990,0,,
NCT03464383,0,,
NCT02215759,0,,
NCT04568031,0,,
NCT02480296,0,,
NCT02215837,0,,
NCT04543123,0,,
NCT02616029,0,,
NCT03257033,0,,
NCT00237575,0,,
NCT01265784,0,,
NCT01032499,0,,
NCT01022047,0,,
NCT03635814,0,,
NCT00269841,0,,
NCT04001036,0,,
NCT01022125,0,,
NCT00414128,0,,
NCT00269880,0,,
NCT00269958,0,,
NCT03610646,0,,
NCT00269997,0,,
NCT00270036,0,,
NCT00434161,0,,
NCT00441103,0,,
NCT02482948,0,,
NCT00237848,0,,
NCT00570765,0,,
NCT00667095,0,,
NCT00773331,0,,
NCT00778011,0,,
NCT02556021,0,,
NCT00433381,0,,
NCT00778245,0,,
NCT00778401,0,,
NCT02648347,0,,
NCT02614703,0
NCT00237887,0,,
NCT04537819,0,,
NCT00433147,0,,
NCT04047849,0,,
NCT00778557,0,,
NCT00778713,0,,
NCT03430063,0,,
NCT04370093,0,,
NCT00262548,0,,
NCT04536961,0,,
NCT01594931,0,,
NCT00781287,0,,
NCT04295486,0,,
NCT04536415,0,,
NCT00262587,0,,
NCT04187898,0,,
NCT00778791,0,,
NCT04536493,0,,
NCT00781755,0,,
NCT00774735,0,,
NCT00666237,0,,
NCT00774813,0,,
NCT03429049,0,,
NCT03314740,0,,
NCT04062669,0,,
NCT00262665,0,,
NCT04008030,0,,
NCT03977480,0,,
NCT00790101,0,,
NCT00782301,0,,
NCT00785421,0,,
NCT04782271,0,,
NCT01668797,0,,
NCT02482402,0,,
NCT04535752,0,,
NCT03774173,0,,
NCT00238316,0,,
NCT02216383,0,,
NCT00785811,0,,
NCT03426631,0,,
NCT04117711,0,,
NCT01337154,0,,
NCT00238472,0,,
NCT00782613,0,,
NCT00440947,0,,
NCT02557945,0,,
NCT02216656,0,,
NCT00238745,0,,
NCT00664521,0,,
NCT03192332,0,,
NCT00440557,0,,
NCT02430194,0,,
NCT03844061,0,,
NCT05716763,0,,
NCT03781986,0,,
NCT02479204,0,,
NCT03761849,0,,
NCT00238082,0,,
NCT02481856,0,,
NCT04485481,0,,
NCT03020875,0,,
NCT02996305,0,,
NCT03087656,0,,
NCT03870776,0,,
NCT01309139,0,,
NCT03154476,0,,
NCT01320761,0,,
NCT03594747,0,,
NCT05449444,0,,
NCT03482635,0,,
NCT04849559,0,,
NCT03768869,0,,
NCT02578472,0,,
NCT01566487,0,,
NCT02576288,0,,
NCT00432991,0,,
NCT03263091,0,,
NCT05895877,0,,
NCT00665925,0,,
NCT04857047,0,,
NCT00426751,0,,
NCT03768713,0
NCT03237741,0,,
NCT01030315,0,,
NCT00791349,0,,
NCT00440401,0,,
NCT00783003,0,,
NCT02475148,0,,
NCT03091075,0,,
NCT03089983,0,,
NCT05853120,0,,
NCT05841160,0,,
NCT04855565,0,,
NCT00783081,0,,
NCT02555709,0,,
NCT02845453,0,,
NCT02905656,0,,
NCT00430573,0,,
NCT03769103,0,,
NCT03767855,0,,
NCT05549401,0,,
NCT02460900,0,,
NCT00783549,0,,
NCT00430495,0,,
NCT02554695,0,,
NCT02633163,0,,
NCT05434546,0,,
NCT01597375,0,,
NCT02605616,0,,
NCT00425113,0,,
NCT02470780,0,,
NCT02404870,0,,
NCT02383810,0,,
NCT03772223,0,,
NCT03783377,0,,
NCT01506973,0,,
NCT03783299,0,,
NCT04491838,0,,
NCT01897480,0,,
NCT04708821,0,,
NCT00440011,0,,
NCT03105102,0,,
NCT04863365,0,,
NCT01445509,0,,
NCT00484471,0,,
NCT01309685,0,,
NCT05335044,0,,
NCT00788229,0,,
NCT01065454,0,,
NCT00663117,0,,
NCT00495716,0,,
NCT00784017,0,,
NCT02578550,0,,
NCT01321619,0,,
NCT04072562,0,,
NCT00661089,0,,
NCT00709514,0,,
NCT05192356,0,,
NCT00582426,0,,
NCT05145764,0,,
NCT04019184,0,,
NCT00709982,0,,
NCT03048422,0,,
NCT02609399,0,,
NCT05430217,0,,
NCT04853927,0,,
NCT05113693,0,,
NCT05087342,0,,
NCT04846673,0,,The study focuses on assessing the efficacy and safety of pregabalin and alpha-lipoic acid in patients with diabetic peripheral neuropathy. It does not involve interventions related to infertility or promoting fertility/conception.
NCT04933383,0,,
NCT04498273,0,,
NCT04923906,0,,
NCT00710216,0,,
NCT00773513,0,,
NCT05363917,0,,
NCT00711308,0,,
NCT03187730,0
NCT00711386,0,,
NCT04744051,0,,
NCT04435483,0,,
NCT03261193,0,,
NCT02577614,0,,
NCT00662649,0,,
NCT00711698,0,,
NCT04652479,0,,
NCT02185794,0,,
NCT03758885,1,The primary objective of this study is to confirm the efficacy of a single oral 900 mg dose of nolasiban versus placebo to increase the ongoing clinical pregnancy rate at 10 weeks post-embryo transfer (ET) day. Female 18 Years 37 Years Inclusion Criteria:~Indicated for IVF/ICSI in the context of assisted reproductive technology (ART),"This study is focused on increasing the ongoing pregnancy rate following a fresh single blastocyst transfer resulting from IVF, which is a form of assisted reproductive technology aimed at individuals trying to conceive."
NCT01321931,0,,
NCT04305197,0,,
NCT00766415,0,,
NCT00772967,0,,
NCT04853069,0,,
NCT00662259,0,,
NCT02971033,0,,
NCT04664153,0,,
NCT04228445,0,,
NCT04641299,0,,
NCT00582114,0,,
NCT05703841,0,,
NCT04071080,0,,
NCT00582036,0,,
NCT01650792,0,,
NCT01801189,0,,
NCT00660387,0,,
NCT00582738,0,,
NCT04580303,0,,
NCT02710669,0,,
NCT00800553,0,,
NCT05392959,0,,
NCT03202550,0,,
NCT04574999,0
NCT04565249,0,,
NCT01247324,0,,
NCT00772577,0,,
NCT04101838,0,,
NCT02345850,0,,
NCT04073550,0,,
NCT00796185,0,,
NCT03760133,0,,
NCT04026958,0,,
NCT00660309,0,,
NCT04016376,0,,
NCT02684461,0,,
NCT03039101,0,,
NCT00796575,0,,
NCT03215069,0,,
NCT00581100,0,,
NCT00579098,0,,
NCT01322321,0
NCT00801255,0,,
NCT05460065,0,,
NCT03103399,0,,
NCT03757559,0,,
NCT00794703,0,,
NCT03878589,0,,
NCT00772031,0,,
NCT00771953,0,,
NCT00714584,0,,
NCT03290378,0,,
NCT03740048,0,,
NCT04976647,0,,
NCT00916409,0,,
NCT04539275,0,,
NCT03291080,0,,
NCT04784897,0,,
NCT04840745,0
NCT04842617,0,,
NCT03041792,0,,
NCT03598426,0,,
NCT03181009,0,,
NCT04842383,0
NCT03296072,0,,
NCT03182725,0,,
NCT03494322,0,,
NCT04707664,0,,
NCT03053440,0,,
NCT00795015,0,,
NCT04884139,0,,
NCT02949934,0,,
NCT03185065,0,,
NCT00796887,0,,
NCT05199818,0,,
NCT02935634,0,,
NCT00835822,0,,
NCT00375739,0,,
NCT02474134,0,,
NCT02159040,0,,
NCT03189589,0,,
NCT02218008,0,,
NCT00796965,0,,
NCT00765245,0,,
NCT00801879,0,,
NCT00718484,0,,
NCT03038711,0,,
NCT03038477,0,,
NCT00841126,0,,
NCT03216902,0,,
NCT03219320,0,,
NCT01322867,0,,
NCT02612129,0,,
NCT03219866,0,,
NCT03300674,0,,
NCT00782795,0,,
NCT02184156,0,,
NCT04370873,0,,
NCT04059913,0,,
NCT04362137,0,,
NCT02473198,0,,
NCT03154086,0,,
NCT02606279,0,,
NCT00782717,0,,
NCT00656175,0,,
NCT00715364,0,,
NCT00620776,0,,
NCT01555463,0,,
NCT04736394,0,,
NCT01257919,0,,
NCT00915837,0,,
NCT03198871,0,,
NCT03301298,0,,
NCT03220958,0,,
NCT02182830,0,,
NCT01342146,0,,
NCT03424681,0,,
NCT02643355,0
NCT02604017,0,,
NCT00705406,0,,
NCT00841594,0,,
NCT03155178,0,,
NCT00239174,0,,
NCT03037151,0,,
NCT00239252,0,,
NCT03108664,0,,
NCT04531150,0,,
NCT00764465,0,,
NCT00836602,0,,
NCT00655863,0,,
NCT03303794,0,,
NCT00781937,0,,
NCT00797589,0,,
NCT02469688,0,,
NCT03305822,0,,
NCT00844324,0,,
NCT03437564,0,,
NCT00414323,0,,
NCT00802815,0,,
NCT01340820,0,,
NCT02217319,0,,
NCT02217514,0,,
NCT04641312,0,,
NCT03228914,0,,
NCT02217670,0,,
NCT00263640,0,,
NCT03317444,0,,
NCT06209203,0,,
NCT06209177,0,,
NCT03234374,0,,
NCT00239330,0,,
NCT00836914,0,,
NCT04124042,0,,
NCT02218021,0,,
NCT03446846,0,,
NCT03312517,0,,
NCT00794599,0,,
NCT00239369,0,,
NCT00806247,0,,
NCT00783133,0,,
NCT00797745,0,,
NCT03098407,0
NCT03210337,0,,
NCT02218099,0,,
NCT00263718,0,,
NCT03459794,0,,
NCT00659373,0,,
NCT00376285,0
NCT02547844,0,,
NCT00751075,0,,
NCT00439777,0,,
NCT00731185,0,,
NCT04045821,1,To evaluate the response of the endometrial lining after subcutaneous administration of the medication AMD3100. This medication mobilizes stem cells and will be used in a population of infertile women with a thin endometrium who are undergoing frozen-thawed embryo transfer.,"The study focuses on infertile women with a thin endometrial lining who are undergoing frozen-thawed embryo transfer, which is an assisted reproductive technique aimed at promoting conception."
NCT03322657,0,,
NCT00651391,0,,
NCT00650689,0,,
NCT05067517,0,,
NCT00806481,0,,
NCT00709436,0,,
NCT00803673,0,,
NCT04017195,0,,
NCT00552097,0,,
NCT02603393,0,,
NCT03249272,0,,
NCT03468920,0,,
NCT04001101,0,,
NCT01642030,0,,
NCT00620854,0,,
NCT00263796,0,,
NCT03478982,0,,
NCT00716924,0,,
NCT03270332,0,,
NCT06207682,0,,
NCT02156466,0,,
NCT03274856,0,,
NCT03357614,0,,
NCT00376454,0,,
NCT02156076,0,,
NCT02213094,0,,
NCT01629966,0,,
NCT03363854,0,,
NCT03283436,0
NCT03380624,0,,
NCT00843154,0,,
NCT06206564,0,,
NCT00798213,0,,
NCT00807027,0,,
NCT00424645,0,,
NCT00763451,0,,
NCT03383588,0,,
NCT03388268,0,,
NCT00762762,0,,
NCT05060419,0,,
NCT00717470,0,,
NCT00631566,0
NCT04071600,0,,
NCT06205797,0,,
NCT00763139,0,,
NCT00781859,0,,
NCT02605967,0,,
NCT03390842,0,,
NCT02177136,0,,
NCT03393494,0,,
NCT02209506,0,,
NCT06205342,0,,
NCT01505465,0,,
NCT02175966,0,,
NCT06205329,0,,
NCT03398330,0,,
NCT03505190,0,,
NCT00429169,0,,
NCT06202378,0,,
NCT06200155,0,,
NCT01644877,0,,
NCT00263874,0,,
NCT00376766,0,,
NCT03403712,0,,
NCT06191848,0,,
NCT03383198,0,,
NCT03408392,0,,
NCT02600351,0,,
NCT01645384,0,,
NCT00239798,0,,
NCT03523988,0,,
NCT03525548,0,,
NCT01645423,0,,
NCT06177457,0,,
NCT00128778,0,,
NCT04829435,0,,
NCT02173548,0
NCT05932199,0,,
NCT04501640,0,,
NCT05920135,0,,
NCT05610800,0,,
NCT05905172,0,,
NCT01688947,0,,
NCT00241007,0,,
NCT01689025,0,,
NCT05594745,0,,
NCT05888103,0,,
NCT05038969,0,,
NCT03633344,0,,
NCT05029453,0,,
NCT01689142,0,,
NCT05879718,0,,
NCT01689259,0,,
NCT00241085,0,,
NCT00377078,0,,
NCT04495712,0,,
NCT02277106,0,,
NCT02640157,0,,
NCT00241319,0,,
NCT04456634,0,,
NCT00377624,0,,
NCT02276209,0,,
NCT01689571,0,,
NCT05492630,0,,
NCT04425746,0,,
NCT05819892,0,,
NCT05801146,0,,
NCT05796765,0,,
NCT04338074,0,,
NCT05029297,0,,
NCT02218723,0,,
NCT02218762,0,,
NCT05463601,0,,
NCT03661346,0,,
NCT03329911,0,,
NCT00241514,0,,
NCT05028127,0,,
NCT05397379,0,,
NCT05395416,0,,
NCT05391360,0,,
NCT05366764,0,,
NCT05729568,0,,
NCT03961100,0,,
NCT03954158,0,,
NCT00241553,0,,
NCT05715229,0,,
NCT03224299,0,,
NCT04529512,0,,
NCT00241592,0,,
NCT03094507,0,,
NCT05704049,0,,
NCT00241670,0,,
NCT03949244,0,,
NCT03948386,0,,
NCT03445195,0,,
NCT05274659,0,,
NCT02219971,0,,
NCT03670160,0,,
NCT05669599,0,,
NCT03094429,0,,
NCT02212951,0,,
NCT03455491,0,,
NCT03691844,0,,
NCT02210806,0,,
NCT05660772,0,,
NCT05660382,0,,
NCT03090607,0,,
NCT05654922,0,,
NCT05653258,0,,
NCT05645757,0,,
NCT05635084,0,,
NCT05629429,0,,
NCT05216419,0,,
NCT05626777,0,,
NCT05605535,0,,
NCT00377936,0,,
NCT05021887,0,,
NCT05150626,0,,
NCT05128409,0,,
NCT05108766,0,,
NCT05593328,0,,
NCT05610813,0,,
NCT02219659,0,,
NCT03696758,0,,
NCT03463915,0,,
NCT00272766,0,,
NCT05064358,0,,
NCT00272805,0,,
NCT00242177,0,,
NCT00264927,0,,
NCT00242294,0,,
NCT00242333,0,,
NCT03473665,0,,
NCT00242372,0,,
NCT03717506,0,,
NCT00242411,0,,
NCT00282399,0,,
NCT00273039,0,,
NCT04982913,0,,
NCT05495243,0,,
NCT05451329,0,,
NCT03091543,0,,
NCT05441813,0,,
NCT03373591,0,,
NCT03378973,0,,
NCT04121078,0,,
NCT00242606,0
NCT02525133,0,,
NCT04843787,0,,
NCT00242801,0,,
NCT00282555,0,,
NCT04114058,0,,
NCT03817580,0,,
NCT03482713,0,,
NCT05406115,0,,
NCT04638543,0,,
NCT00242879,0,,
NCT00282594,0,,
NCT04577001,0,,
NCT03852524,0,,
NCT05354349,0,,
NCT04536532,0,,
NCT05344417,0,,
NCT04081610,0,,
NCT04480502,0,,
NCT03840278,0,,
NCT03838874,0,,
NCT00273429,0,,
NCT00243308,0,,
NCT04045964,0,,
NCT00243464,0,,
NCT00243542,0,,
NCT00282945,0,,
NCT00273546,0,,
NCT03831854,0
NCT05270668,0,,
NCT05267600,0,,
NCT05262270,0,,
NCT05252754,0
NCT04036292,0,,
NCT05249101,0,,
NCT03820388,0,,
NCT03264157,0,,
NCT00283179,0,,
NCT04029584,0,,
NCT05210790,0,,
NCT04028960,0,,
NCT03502915,0,,
NCT04221230,0,,
NCT05200936,0,,
NCT03506347,0,,
NCT00243893,0,,
NCT03086473,0,,
NCT05114421,0,,
NCT05107128,0,,
NCT05088967,0,,
NCT04177758,0,,
NCT03799484,0,,
NCT04147208,0,,
NCT03508687,0,,
NCT00377546,0,,
NCT05064735,0,,
NCT03510481,0,,
NCT03109418,0,,
NCT03404401,0,,
NCT05313386,0,,
NCT03031340,0,,
NCT05341089,0,,
NCT04003103,0,,
NCT00244244,0,,
NCT03999216,0,,
NCT03971617,0,,
NCT03760640,0,,
NCT03945448,0,,
NCT03275623,0,,
NCT03756038,0,,
NCT04996797,0,,
NCT05531955,0,,
NCT02637037,0,,
NCT04987203,0,,
NCT03923322,0,,
NCT02637895,0,,
NCT05305911,0,,
NCT04908787,0,,
NCT05349435,0,,
NCT04891289,0,,
NCT05305599,0,,
NCT00244439,0,,
NCT04854642,0,,
NCT04839328,0,,
NCT04832971,0,,
NCT04817618,0,,
NCT05000281,0,,
NCT00274092,0,,
NCT00274170,0,,
NCT04812483,0,,
NCT03705845,0,,
NCT03521479,0,,
NCT03669718,0,,
NCT01495988,0,,
NCT03272477,0,,
NCT04799249,0,,
NCT02934932,0,,
NCT00274248,0,,
NCT02892500,0,,
NCT03644966,0,,
NCT04781322,0,,
NCT00245024,0,,
NCT00274326,0,,
NCT03742154,0,,
NCT04706091,0,,
NCT04676178,0,,
NCT04656652,0,,
NCT04611529,0,,
NCT04610580,0,,
NCT02734940,0,,
NCT02679560,0,,
NCT00274404,0,,
NCT00283764,0,,
NCT00245336,0,,
NCT02614586,0,,
NCT00245375,0,,
NCT06063473,0,,
NCT06063291,0,,
NCT00274521,0,,
NCT01211756,0,,
NCT03591458,0,,
NCT02522325,0,,
NCT02601209,0,,
NCT01659021,0,,
NCT04573478,0,,
NCT04564833,0,,
NCT02593682,0,,
NCT01200602,0,,
NCT01184456,0,,
NCT05324631,0,,
NCT00245453,0
NCT00245609,0,,
NCT00245648,0,,
NCT04483947,0,,
NCT00274638,0,,
NCT00274677,0,,
NCT03490916,0,,
NCT01139996,0,,
NCT01131884,0,,
NCT04482062,0,,
NCT02389712,0,,
NCT04458051,0,,
NCT06062680,0,,
NCT03530917,0,,
NCT00284076,0,,
NCT06062498,0,,
NCT02369744,0,,
NCT03577171,0,,
NCT02367170,0,,
NCT01078844,0,,
NCT06062030,0,,
NCT04398316,0,,
NCT00246233,0,,
NCT04274426,0,,
NCT04265261,0,,
NCT01072526,0,,
NCT05992896,0,,
NCT00246389,0,,
NCT00246623,0,,
NCT00246701,0,,
NCT04226547,0,,
NCT00246935,0,,
NCT00246974,0,,
NCT00284583,0,,
NCT04225715,0,,
NCT01025492,0,,
NCT00277641,0,,
NCT06162286,0,,
NCT00277758,0,,
NCT05880355,0,,
NCT04186871,0,,
NCT03595579,0,,
NCT02147834,0,,
NCT04343287,0,,
NCT06162065,0
NCT00979550,0,,
NCT00247364,0,,
NCT06161792,0,,
NCT00966992,0,,
NCT05714007,0,,
NCT05712187,0,,
NCT00379730,0,,
NCT02074904,0,,
NCT06161688,0,,
NCT00424814,0,,
NCT06160492,0,,
NCT05502913,0
NCT06154434,0,,
NCT02419313,0,,
NCT00247481,0,,
NCT00247520,0,,
NCT00285051,0,,
NCT04021108,0,,
NCT03997123,0,,
NCT00417261,0,,
NCT00424983,0,,
NCT03953612,0
NCT04730193,0,,
NCT03840902,0,,
NCT03778957,0,,
NCT03775486,0,,
NCT03742102,0,,
NCT03717896,0,,
NCT00248183,0,,
NCT00248339,0,,
NCT03675737,0,,
NCT03656562,0,,
NCT00869414,0,,
NCT03654053,0,,
NCT00248378,0,,
NCT00248729,0,,
NCT00285402,0,,
NCT00843986,0,,
NCT03635567,0,,
NCT05186974,0,,
NCT05182840,0,,
NCT06106009,0,,
NCT05486468,0,,
NCT03610399,0,,
NCT03610633,0,,
NCT03545893,0
NCT00278772,0,,
NCT01877564,0,,
NCT00249119,0,,
NCT03515837,0,,
NCT00379028,0,,
NCT04976088,0,,
NCT03406611,0,,
NCT03400826,0,,
NCT03365622,0,,
NCT00249197,0,,
NCT00278967,0,,
NCT00249236,0,,
NCT05971602,0,,
NCT04650893,0,,
NCT05955183,0,,
NCT04611152,0,,
NCT04603937,0,,
NCT05896670,0,,
NCT04509102,0,,
NCT00793520,0,,
NCT03621085,0,,
NCT00790478,0
NCT05695417,0,,
NCT04256317,0,,
NCT03141177,0,,
NCT05610072,0,,
NCT00771602,0,,
NCT03035864,0,,
NCT00279045,0,,
NCT00249353,0,,
NCT00249431,0,,
NCT00249509,0,,
NCT01797380,0,,
NCT00737594,0,,
NCT00249587,0,,
NCT04217447,0,,
NCT04203901,0,,
NCT00279162,0,,
NCT04198766,0,,
NCT04441255,0,,
NCT04128137,0,,
NCT02419001,0,,
NCT02815592,0,,
NCT00726830,0,,
NCT02784171,0,,
NCT02759107,0,,
NCT00685880,0,,
NCT01756586,0,,
NCT03636061,0,,
NCT02733133,0,,
NCT00661466,0,,
NCT02697227,0,,
NCT02604940,0,,
NCT01718444,1,Progestin-induced endometrial shedding (PIES) followed by clomiphene citrate is fertility treatment of choice in anovulatory women with polycystic ovary syndrome (PCOS).,"The study investigates the effectiveness of fertility treatments in women with PCOS who are desiring pregnancy, specifically comparing the use of progestin-induced endometrial shedding followed by clomiphene citrate to skipping progestin."
NCT00249782,0,,
NCT00634322,0,,
NCT00249860,0,,
NCT05206448,1,This study evaluates the addition of clomiphene citrate (CC) to letrozole for the treatment of infertility in women with polycystic ovary syndrome across a course of two treatment cycles with stair step dosing of letrozole similar to standard of care.,The study focuses on treating infertility in women with polycystic ovary syndrome by evaluating the effectiveness of combining clomiphene citrate with letrozole. The participants are women diagnosed with infertility who are trying to conceive.
NCT00249899,0,,
NCT00249938,0,,
NCT05188261,0,,
NCT03512223,0,,
NCT03502668,0,,
NCT05159999,0,,
NCT00624650,0,,
NCT00279435,0,,
NCT00377143,0,,
NCT05034042,0,,
NCT03642457,0,,
NCT00286065,0,,
NCT00378716,0,,
NCT03644095,0,,
NCT01501513,0,,
NCT05025865,0,,
NCT01633814,0,,
NCT00250367,0,,
NCT01217931,0,,
NCT04976855,0,,
NCT00250562,0,,
NCT00680901,0,,
NCT03073785,0,,
NCT00250601,0,,
NCT00286377,0,,
NCT02743455,0,,
NCT04865978,0,,
NCT04342663,0,,
NCT00250796,0,,
NCT00286416,0,,
NCT00279825,0,,
NCT00250952,0,,
NCT00250991,0,,
NCT01636466,0,,
NCT00583466,0,,
NCT04705415,0,,
NCT04662164,0,,
NCT03949621,0,,
NCT01496313,0,,
NCT01298323,0,,
NCT00579878,0,,
NCT04603924,0,,
NCT00410761,0,,
NCT04562766,0,,
NCT04505410,0,,
NCT06064162,0
NCT01055756,0,,
NCT00279903,0,,
NCT04478266,0,,
NCT01640275,0,,
NCT01550510,0,,
NCT00566462,0,,
NCT01640782,0,,
NCT06059664,0,,
NCT04435288,0,,
NCT02088957,0,,
NCT04426968,0,,
NCT00556400,0,,
NCT00521924,0,,
NCT01539590,0,,
NCT06040424,0,,
NCT02951351,0,,
NCT02807181,0,,
NCT01526408,0,,
NCT02418845,0,,
NCT04233216,0,,
NCT04218409,0,,
NCT03660787,0,,
NCT03663283,0,,
NCT00380198,0
NCT01937156,0,,
